x,y,u,v,p
0.62,0.2,-0.2546554,-0.08574636,0.09261157
0.64,0.2,-0.2424105,-0.09648579,0.09357035
0.66,0.2,-0.2277889,-0.105051,0.09450952
0.68,0.2,-0.2109507,-0.1110316,0.09537302
0.7,0.2,-0.1921662,-0.114085,0.09611101
0.72,0.2,-0.1718258,-0.1139761,0.09668487
0.74,0.2,-0.1504375,-0.1106176,0.09707113
0.76,0.2,-0.1286076,-0.1041016,0.09726398
0.78,0.2,-0.1070047,-0.09471558,0.09727509
0.8,0.2,-0.08630995,-0.08293775,0.0971311
0.82,0.2,-0.06716004,-0.0694112,0.09686888
0.84,0.2,-0.05009154,-0.054899,0.09652962
0.86,0.2,-0.03549625,-0.04023055,0.09615313
0.88,0.2,-0.02359346,-0.02624974,0.09577335
0.9,0.2,-0.01442103,-0.01377537,0.09541617
0.92,0.2,-0.007843832,-0.003582007,0.0950994
0.94,0.2,-0.003574223,0.003597565,0.09483478
0.96,0.2,-0.001198103,0.007053823,0.09463074
0.98,0.2,-0.0002024,0.006077965,0.09449486
1,0.2,0,0,0.09443728
0,0.22,0,0,0.1053156
0.02,0.22,-0.002167175,0.01486762,0.1049103
0.04,0.22,-0.007712774,0.02798719,0.1045373
0.06,0.22,-0.01574736,0.03928898,0.1042438
0.08,0.22,-0.02558677,0.0490814,0.103979
0.1,0.22,-0.03679354,0.0577846,0.1037
0.12,0.22,-0.04911244,0.06576347,0.1033732
0.14,0.22,-0.06239822,0.07324421,0.1029727
0.16,0.22,-0.0765532,0.08029546,0.1024781
0.18,0.22,-0.09148317,0.08684991,0.1018732
0.2,0.22,-0.1070729,0.09274388,0.1011457
0.22,0.22,-0.1231776,0.09775946,0.1002879
0.24,0.22,-0.1396252,0.1016608,0.09929714
0.26,0.22,-0.1562236,0.1042222,0.09817757
0.28,0.22,-0.1727702,0.1052471,0.0969405
0.3,0.22,-0.18906,0.1045806,0.09560492
0.32,0.22,-0.2048928,0.1021156,0.09419739
0.34,0.22,-0.2200768,0.09779386,0.0927512
0.36,0.22,-0.2344313,0.09160472,0.09130522
0.38,0.22,-0.2477884,0.0835818,0.08990219
0.4,0.22,-0.2599925,0.07379886,0.08858684
0.42,0.22,-0.2709007,0.06236609,0.08740369
0.44,0.22,-0.2803816,0.0494265,0.08639496
0.46,0.22,-0.2883133,0.03515333,0.08559831
0.48,0.22,-0.2945806,0.01974836,0.08504489
0.5,0.22,-0.2990711,0.003441544,0.08475745
0.52,0.22,-0.3016707,-0.01350772,0.0847488
0.54,0.22,-0.3022603,-0.03080774,0.08502049
0.56,0.22,-0.3007131,-0.04813024,0.08556186
0.58,0.22,-0.2968965,-0.06510589,0.0863495
0.6,0.22,-0.2906778,-0.08132082,0.08734727
0.62,0.22,-0.2819362,-0.09631663,0.08850691
0.64,0.22,-0.2705821,-0.1095969,0.08976978
0.66,0.22,-0.2565827,-0.120643,0.09106957
0.68,0.22,-0.2399921,-0.1289414,0.09233651
0.7,0.22,-0.2209821,-0.1340242,0.09350261
0.72,0.22,-0.1998674,-0.1355193,0.0945079
0.74,0.22,-0.1771183,-0.1332064,0.09530646
0.76,0.22,-0.1533534,-0.127068,0.09587144
0.78,0.22,-0.129309,-0.1173261,0.09619769
0.8,0.22,-0.1057853,-0.1044533,0.09630129
0.82,0.22,-0.08357589,-0.08915319,0.09621585
0.84,0.22,-0.0633921,-0.07231186,0.09598625
0.86,0.22,-0.04579567,-0.05492891,0.09566135
0.88,0.22,-0.03115143,-0.03804447,0.09528746
0.9,0.22,-0.01960557,-0.02267672,0.09490377
0.92,0.22,-0.01108999,-0.009784002,0.09454055
0.94,0.22,-0.005345835,-0.00025546,0.09421998
0.96,0.22,-0.001957287,0.005074569,0.09395847
0.98,0.22,-0.000387011,0.005403008,0.09376904
1,0.22,0,0,0.09367219
0,0.24,0,0,0.105082
0.02,0.24,-0.002420921,0.01911022,0.1046312
0.04,0.24,-0.008573049,0.03529187,0.1042216
0.06,0.24,-0.01741952,0.04876854,0.103899
0.08,0.24,-0.0281736,0.06014384,0.1036007
0.1,0.24,-0.0403362,0.07007284,0.1032749
0.12,0.24,-0.05361704,0.07907623,0.1028818
0.14,0.24,-0.06785034,0.0874612,0.1023909
0.16,0.24,-0.08292425,0.09532029,0.1017788
0.18,0.24,-0.09873281,0.102575,0.1010267
0.2,0.24,-0.1151507,0.109035,0.1001209
0.22,0.24,-0.1320253,0.1144539,0.09905269
0.24,0.24,-0.1491802,0.1185735,0.09782004
0.26,0.24,-0.1664222,0.1211546,0.09642854
0.28,0.24,-0.1835513,0.1219961,0.09489235
0.3,0.24,-0.200367,0.1209458,0.09323452
0.32,0.24,-0.2166754,0.1179038,0.09148671
0.34,0.24,-0.232292,0.1128228,0.08968827
0.36,0.24,-0.2470454,0.1057049,0.08788487
0.38,0.24,-0.2607788,0.09659778,0.08612663
0.4,0.24,-0.273352,0.08558968,0.08446596
0.42,0.24,-0.2846414,0.07280505,0.08295526
0.44,0.24,-0.2945395,0.05839956,0.08164452
0.46,0.24,-0.3029523,0.04255607,0.0805791
0.48,0.24,-0.3097939,0.02548134,0.07979761
0.5,0.24,-0.3149803,0.007404522,0.07933009
0.52,0.24,-0.3184212,-0.01142188,0.0791965
0.54,0.24,-0.320013,-0.03071839,0.07940533
0.56,0.24,-0.319631,-0.0501718,0.07995258
0.58,0.24,-0.3171274,-0.06942675,0.08082079
0.6,0.24,-0.3123318,-0.08807632,0.08197843
0.62,0.24,-0.3050608,-0.1056546,0.0833796
0.64,0.24,-0.2951349,-0.1216348,0.08496457
0.66,0.24,-0.2824065,-0.1354372,0.08666123
0.68,0.24,-0.2667969,-0.1464512,0.08838823
0.7,0.24,-0.2483384,-0.1540746,0.09005979
0.72,0.24,-0.2272184,-0.1577714,0.09159245
0.74,0.24,-0.203812,-0.1571433,0.09291285
0.76,0.24,-0.1786961,-0.1520047,0.09396587
0.78,0.24,-0.1526334,-0.1424485,0.09472095
0.8,0.24,-0.1265224,-0.1288836,0.09517526
0.82,0.24,-0.1013183,-0.1120336,0.09535257
0.84,0.24,-0.07793476,-0.09289137,0.09529772
0.86,0.24,-0.05714794,-0.0726373,0.09506826
0.88,0.24,-0.03951899,-0.05253973,0.09472512
0.9,0.24,-0.02534987,-0.03386105,0.09432495
0.92,0.24,-0.01467607,-0.01779073,0.09391525
0.94,0.24,-0.007289837,-0.005416231,0.09353323
0.96,0.24,-0.002781437,0.002270431,0.09320694
0.98,0.24,-0.000584398,0.00434675,0.09295761
1,0.24,0,0,0.09281815
0,0.26,0,0,0.1046569
0.02,0.26,-0.002636003,0.02377695,0.1041675
0.04,0.26,-0.00930198,0.04327357,0.1037253
0.06,0.26,-0.01883519,0.05905887,0.1033732
0.08,0.26,-0.0303597,0.07207567,0.1030365
0.1,0.26,-0.04332101,0.08324486,0.1026545
0.12,0.26,-0.0573956,0.0932614,0.1021814
0.14,0.26,-0.07239696,0.1025226,0.1015826
0.16,0.26,-0.08819842,0.1111487,0.100831
0.18,0.26,-0.1046822,0.119052,0.09990592
0.2,0.26,-0.1217134,0.1260177,0.09879182
0.22,0.26,-0.1391326,0.1317738,0.09747972
0.24,0.26,-0.1567592,0.1360432,0.0959683
0.26,0.26,-0.174399,0.138576,0.09426533
0.28,0.26,-0.1918528,0.139169,0.09238848
0.3,0.26,-0.2089228,0.1376738,0.09036565
0.32,0.26,-0.2254186,0.1339997,0.08823448
0.34,0.26,-0.241162,0.1281119,0.08604132
0.36,0.26,-0.2559905,0.1200282,0.08383949
0.38,0.26,-0.2697616,0.1098148,0.0816872
0.4,0.26,-0.282355,0.09757968,0.07964504
0.42,0.26,-0.2936743,0.08346738,0.07777335
0.44,0.26,-0.3036452,0.06765135,0.07612973
0.46,0.26,-0.3122116,0.05032755,0.07476657
0.48,0.26,-0.3193285,0.03170879,0.07372914
0.5,0.26,-0.3249529,0.0120213,0.07305387
0.52,0.26,-0.3290321,-0.008495125,0.07276706
0.54,0.26,-0.3314927,-0.02958325,0.07288378
0.56,0.26,-0.3322296,-0.05095971,0.07340691
0.58,0.26,-0.3310975,-0.07230285,0.07432611
0.6,0.26,-0.327907,-0.09323735,0.07561671
0.62,0.26,-0.322428,-0.1133185,0.07723866
0.64,0.26,-0.3144021,-0.1320199,0.07913563
0.66,0.26,-0.3035681,-0.1487296,0.08123487
0.68,0.26,-0.2897004,-0.1627609,0.08344838
0.7,0.26,-0.2726614,-0.1733849,0.08567625
0.72,0.26,-0.2524604,-0.1798879,0.08781262
0.74,0.26,-0.2293129,-0.1816552,0.0897544
0.76,0.26,-0.2036818,-0.178271,0.09141197
0.78,0.26,-0.1762893,-0.1696196,0.09271998
0.8,0.26,-0.1480841,-0.1559642,0.09364583
0.82,0.26,-0.1201632,-0.1379791,0.09419329
0.84,0.26,-0.09365508,-0.116722,0.09439988
0.86,0.26,-0.06959025,-0.09354721,0.09432849
0.88,0.26,-0.04878309,-0.06997803,0.0940555
0.9,0.26,-0.03175136,-0.04757173,0.09365885
0.92,0.26,-0.01868546,-0.02780973,0.09320873
0.94,0.26,-0.00946413,-0.01203618,0.09276281
0.96,0.26,-0.003701387,-0.00144901,0.09236542
0.98,0.26,-0.000803916,0.00287229,0.09204922
1,0.26,0,0,0.09186226
0,0.28,0,0,0.104015
0.02,0.28,-0.002802738,0.02878951,0.1034953
0.04,0.28,-0.009869382,0.05180851,0.1030254
0.06,0.28,-0.01994038,0.07001142,0.1026433
0.08,0.28,-0.03206772,0.08471394,0.1022629
0.1,0.28,-0.04564866,0.09712698,0.1018153
0.12,0.28,-0.06032823,0.1081349,0.1012489
0.14,0.28,-0.0758986,0.1182331,0.1005248
0.16,0.28,-0.0922175,0.1275737,0.09961317
0.18,0.28,-0.1091549,0.1360623,0.09849069
0.2,0.28,-0.1265664,0.1434622,0.09714071
0.22,0.28,-0.1442857,0.1494786,0.09555417
0.24,0.28,-0.1621277,0.1538178,0.0937311
0.26,0.28,-0.179896,0.1562217,0.09168214
0.28,0.28,-0.1973901,0.1564861,0.08942937
0.3,0.28,-0.2144128,0.1544683,0.08700652
0.32,0.28,-0.2307762,0.1500883,0.08445831
0.34,0.28,-0.246308,0.1433277,0.08183907
0.36,0.28,-0.2608573,0.1342252,0.07921065
0.38,0.28,-0.2742996,0.1228717,0.07663991
0.4,0.28,-0.2865408,0.1094027,0.07419568
0.42,0.28,-0.2975179,0.09398972,0.07194594
0.44,0.28,-0.3071971,0.07682991,0.06995489
0.46,0.28,-0.3155673,0.0581364,0.06828071
0.48,0.28,-0.3226317,0.03812964,0.06697363
0.5,0.28,-0.3283955,0.01703188,0.06607461
0.52,0.28,-0.3328528,-0.004934019,0.06561458
0.54,0.28,-0.3359719,-0.02754077,0.06561378
0.56,0.28,-0.3376817,-0.05054691,0.06608117
0.58,0.28,-0.3378581,-0.0736817,0.06701367
0.6,0.28,-0.3363152,-0.09662485,0.06839498
0.62,0.28,-0.3328011,-0.1189828,0.07019386
0.64,0.28,-0.3270025,-0.1402657,0.07236214
0.66,0.28,-0.318563,-0.1598686,0.07483271
0.68,0.28,-0.3071174,-0.1770664,0.07751828
0.7,0.28,-0.2923457,-0.191031,0.08031206
0.72,0.28,-0.2740442,-0.2008794,0.08309138
0.74,0.28,-0.2522073,-0.2057599,0.08572548
0.76,0.28,-0.2271034,-0.204972,0.08808746
0.78,0.28,-0.1993255,-0.1981062,0.0900692
0.8,0.28,-0.1697927,-0.1851753,0.09159625
0.82,0.28,-0.1396901,-0.1667019,0.09263877
0.84,0.28,-0.1103459,-0.1437306,0.09321497
0.86,0.28,-0.08306878,-0.1177528,0.09338538
0.88,0.28,-0.05898137,-0.0905574,0.09323954
0.9,0.28,-0.03888652,-0.06404641,0.09287916
0.92,0.28,-0.02319628,-0.04006588,0.09240264
0.94,0.28,-0.01192764,-0.02029356,0.09189451
0.96,0.28,-0.004749839,-0.006200285,0.09142107
0.98,0.28,-0.001055655,0.000925288,0.09103046
1,0.28,0,0,0.09078946
0,0.3,0,0,0.1031369
0.02,0.3,-0.002912913,0.03405409,0.1025967
0.04,0.3,-0.01024983,0.06075167,0.1021046
0.06,0.3,-0.02069006,0.08145583,0.1016921
0.08,0.3,-0.03323372,0.09787522,0.1012629
0.1,0.3,-0.04723805,0.1115267,0.1007406
0.12,0.3,-0.06231821,0.123495,0.1000684
0.14,0.3,-0.07824421,0.1343809,0.0992035
0.16,0.3,-0.09485703,0.1443724,0.09811309
0.18,0.3,-0.1120138,0.1533718,0.09677193
0.2,0.3,-0.1295603,0.161123,0.09516244
0.22,0.3,-0.1473231,0.167311,0.09327598
0.24,0.3,-0.1651119,0.1716276,0.09111471
0.26,0.3,-0.1827264,0.1738076,0.08869305
0.28,0.3,-0.199964,0.1736475,0.08603857
0.3,0.3,-0.2166271,0.1710119,0.08319201
0.32,0.3,-0.2325309,0.1658357,0.0802063
0.34,0.3,-0.2475115,0.1581217,0.0771448
0.36,0.3,-0.261433,0.1479364,0.07407861
0.38,0.3,-0.2741943,0.1354037,0.07108344
0.4,0.3,-0.2857323,0.1206942,0.06823608
0.42,0.3,-0.2960224,0.1040133,0.06561114
0.44,0.3,-0.3050745,0.08558751,0.06327798
0.46,0.3,-0.3129249,0.06565034,0.06129849
0.48,0.3,-0.3196264,0.0444314,0.05972555
0.5,0.3,-0.3252341,0.02214853,0.05860223
0.52,0.3,-0.3297911,-0.000994557,0.05796157
0.54,0.3,-0.3333132,-0.0248051,0.05782674
0.56,0.3,-0.3357724,-0.04909091,0.05821105
0.58,0.3,-0.3370816,-0.07364423,0.05911766
0.6,0.3,-0.3370805,-0.09821795,0.06053878
0.62,0.3,-0.3355241,-0.1224961,0.06245373
0.64,0.3,-0.3320781,-0.1460607,0.06482626
0.66,0.3,-0.326326,-0.1683588,0.06760107
0.68,0.3,-0.3177921,-0.1886774,0.07069993
0.7,0.3,-0.3059888,-0.2061378,0.07401908
0.72,0.3,-0.29049,-0.2197236,0.07742907
0.74,0.3,-0.2710279,-0.2283543,0.08077927
0.76,0.3,-0.2476023,-0.2310134,0.08390856
0.78,0.3,-0.2205774,-0.2269206,0.08666239
0.8,0.3,-0.1907357,-0.2157231,0.08891391
0.82,0.3,-0.1592584,-0.1976579,0.09058417
0.84,0.3,-0.1276184,-0.1736347,0.09165543
0.86,0.3,-0.09739709,-0.1452017,0.09217241
0.88,0.3,-0.07006545,-0.1143922,0.09223046
0.9,0.3,-0.04678254,-0.08349059,0.09195451
0.92,0.3,-0.02826198,-0.05478666,0.09147572
0.94,0.3,-0.01472868,-0.03038695,0.09091255
0.96,0.3,-0.005955772,-0.01212414,0.09036011
0.98,0.3,-0.001348853,-0.001565774,0.08988728
1,0.3,0,0,0.08958417
0,0.32,0,0,0.1020115
0.02,0.32,-0.002960277,0.0394644,0.1014615
0.04,0.32,-0.01042397,0.06994104,0.1009531
0.06,0.32,-0.02105006,0.09320462,0.1005102
0.08,0.32,-0.03380967,0.1113605,0.1000276
0.1,0.32,-0.04802904,0.1262377,0.09942263
0.12,0.32,-0.06329508,0.139128,0.09863368
0.14,0.32,-0.07935464,0.1507432,0.0976147
0.16,0.32,-0.09603062,0.1613123,0.09633026
0.18,0.32,-0.1131666,0.1707375,0.09475348
0.2,0.32,-0.1305982,0.1787467,0.09286638
0.22,0.32,-0.1481446,0.1850066,0.09066152
0.24,0.32,-0.1656101,0.1891961,0.08814401
0.26,0.32,-0.1827902,0.1910447,0.08533317
0.28,0.32,-0.1994802,0.1903511,0.08226327
0.3,0.32,-0.2154835,0.1869909,0.07898331
0.32,0.32,-0.2306214,0.1809185,0.07555562
0.34,0.32,-0.2447422,0.1721647,0.07205337
0.36,0.32,-0.25773,0.1608319,0.06855733
0.38,0.32,-0.2695114,0.1470846,0.06515183
0.4,0.32,-0.2800581,0.1311357,0.06192079
0.42,0.32,-0.2893852,0.1132302,0.05894398
0.44,0.32,-0.2975459,0.09362691,0.05629389
0.46,0.32,-0.3046215,0.07258199,0.0540338
0.48,0.32,-0.3107099,0.05033478,0.05221656
0.5,0.32,-0.3159113,0.02709858,0.05088459
0.52,0.32,-0.320314,0.00305742,0.05007033
0.54,0.32,-0.3239793,-0.02163136,0.04979718
0.56,0.32,-0.3269255,-0.04682726,0.05008037
0.58,0.32,-0.3291114,-0.0723903,0.05092736
0.6,0.32,-0.3304194,-0.09815655,0.05233758
0.62,0.32,-0.3306386,-0.1239055,0.05430093
0.64,0.32,-0.3294511,-0.1493206,0.05679497
0.66,0.32,-0.326425,-0.1739432,0.05978045
0.68,0.32,-0.3210224,-0.1971282,0.06319573
0.7,0.32,-0.3126303,-0.2180115,0.06695066
0.72,0.32,-0.3006237,-0.2355057,0.0709219
0.74,0.32,-0.2844653,-0.2483466,0.07495207
0.76,0.32,-0.2638376,-0.2552078,0.07885607
0.78,0.32,-0.238785,-0.25489,0.08243667
0.8,0.32,-0.209832,-0.2465665,0.08550934
0.82,0.32,-0.1780301,-0.2300354,0.08793198
0.84,0.32,-0.1448962,-0.2059062,0.08963131
0.86,0.32,-0.1122351,-0.1756484,0.09061668
0.88,0.32,-0.08187645,-0.1414695,0.09097515
0.9,0.32,-0.0553961,-0.106044,0.09084908
0.92,0.32,-0.03389613,-0.07217992,0.09040441
0.94,0.32,-0.01789585,-0.04252254,0.08980036
0.96,0.32,-0.007340109,-0.01937891,0.08916891
0.98,0.32,-0.001690737,-0.004686764,0.08860627
1,0.32,0,0,0.08823185
0,0.34,0,0,0.1006364
0.02,0.34,-0.002940926,0.04490535,0.1000881
0.04,0.34,-0.01037955,0.07920258,0.09957004
0.06,0.34,-0.02099862,0.1050584,0.09909724
0.08,0.34,-0.03376521,0.1249606,0.09855764
0.1,0.34,-0.0479844,0.1410452,0.09786336
0.12,0.34,-0.06321684,0.1548133,0.09694917
0.14,0.34,-0.07918507,0.1670925,0.09576614
0.16,0.34,-0.09569272,0.1781574,0.09427675
0.18,0.34,-0.1125691,0.1879152,0.092453
0.2,0.34,-0.12964,0.1960803,0.09027721
0.22,0.34,-0.1467174,0.2023041,0.08774393
0.24,0.34,-0.1636005,0.2062539,0.08486233
0.26,0.34,-0.1800825,0.2076559,0.08165777
0.28,0.34,-0.1959586,0.2063142,0.07817248
0.3,0.34,-0.2110368,0.2021198,0.07446489
0.32,0.34,-0.2251485,0.1950527,0.0706076
0.34,0.34,-0.2381596,0.1851794,0.06668415
0.36,0.34,-0.249979,0.1726454,0.06278481
0.38,0.34,-0.2605643,0.1576626,0.05900186
0.4,0.34,-0.2699228,0.1404912,0.05542501
0.42,0.34,-0.2781082,0.1214184,0.0521373
0.44,0.34,-0.2852123,0.1007369,0.04921217
0.46,0.34,-0.2913544,0.07872484,0.04671175
0.48,0.34,-0.2966687,0.05563073,0.04468639
0.5,0.34,-0.3012909,0.0316631,0.04317523
0.52,0.34,-0.3053449,0.006986973,0.04220756
0.54,0.34,-0.3089297,-0.01827381,0.04180446
0.56,0.34,-0.3121053,-0.04402762,0.0419805
0.58,0.34,-0.3148779,-0.07020008,0.0427449
0.6,0.34,-0.317182,-0.09671094,0.04410204
0.62,0.34,-0.3188609,-0.1234421,0.04605068
0.64,0.34,-0.3196454,-0.1501956,0.04858161
0.66,0.34,-0.3191347,-0.1766401,0.05167325
0.68,0.34,-0.3167862,-0.2022503,0.05528514
0.7,0.34,-0.3119241,-0.226247,0.05934941
0.72,0.34,-0.3037809,-0.2475553,0.06376177
0.74,0.34,-0.2915831,-0.2648072,0.06837431
0.76,0.34,-0.2746877,-0.2764198,0.07299455
0.78,0.34,-0.2527591,-0.2807736,0.07739517
0.8,0.34,-0.2259513,-0.2764925,0.08133777
0.82,0.34,-0.1950409,-0.2627853,0.08460902
0.84,0.34,-0.1614465,-0.2397633,0.08706143
0.86,0.34,-0.1270937,-0.2086229,0.088645
0.88,0.34,-0.09413663,-0.1716091,0.08941688
0.9,0.34,-0.06460205,-0.1317445,0.08952375
0.92,0.34,-0.04006299,-0.09240687,0.08916353
0.94,0.34,-0.02143211,-0.05689668,0.08854143
0.96,0.34,-0.008913119,-0.02813083,0.08783501
0.98,0.34,-0.002085854,-0.008533328,0.08717589
1,0.34,0,0,0.08672038
0,0.36,0,0,0.09901921
0.02,0.36,-0.002853545,0.05025721,0.09848426
0.04,0.36,-0.01011202,0.08835563,0.09796352
0.06,0.36,-0.02052732,0.1168111,0.09746217
0.08,0.36,-0.03308867,0.1384607,0.09686334
0.1,0.36,-0.04709095,0.1557312,0.09607545
0.12,0.36,-0.06207092,0.1703296,0.09503052
0.14,0.36,-0.07772612,0.1832024,0.09367752
0.16,0.36,-0.09383981,0.194676,0.09197747
0.18,0.36,-0.1102269,0.2046672,0.08990196
0.2,0.36,-0.1267038,0.2128813,0.08743436
0.22,0.36,-0.1430767,0.2189567,0.08457222
0.24,0.36,-0.1591423,0.222552,0.08132979
0.26,0.36,-0.1746937,0.2233926,0.07773964
0.28,0.36,-0.1895306,0.2212923,0.07385305
0.3,0.36,-0.2034704,0.2161629,0.06973876
0.32,0.36,-0.2163603,0.2080169,0.06548017
0.34,0.36,-0.2280887,0.1969631,0.06117111
0.36,0.36,-0.2385927,0.1831967,0.05691078
0.38,0.36,-0.2478624,0.1669812,0.05279821
0.4,0.36,-0.2559396,0.1486261,0.04892709
0.42,0.36,-0.2629115,0.128461,0.04538175
0.44,0.36,-0.2689015,0.1068104,0.04223435
0.46,0.36,-0.2740567,0.08397231,0.03954368
0.48,0.36,-0.278536,0.0602021,0.03735543
0.5,0.36,-0.2824979,0.03570265,0.03570348
0.52,0.36,-0.2860888,0.01062143,0.03461197
0.54,0.36,-0.2894337,-0.01494734,0.03409765
0.56,0.36,-0.2926245,-0.04095436,0.0341722
0.58,0.36,-0.2957085,-0.06738261,0.03484411
0.6,0.36,-0.2986729,-0.09422755,0.03611994
0.62,0.36,-0.3014247,-0.1214686,0.0380044
0.64,0.36,-0.3037656,-0.1490298,0.04049891
0.66,0.36,-0.3053641,-0.1767247,0.04359812
0.68,0.36,-0.3057283,-0.2041858,0.04728354
0.7,0.36,-0.3041909,-0.230783,0.05151423
0.72,0.36,-0.2999199,-0.2555438,0.05621479
0.74,0.36,-0.291976,-0.2771023,0.0612623
0.76,0.36,-0.2794318,-0.2937185,0.06647684
0.78,0.36,-0.2615594,-0.3034113,0.07162134
0.8,0.36,-0.2380642,-0.3042366,0.07641802
0.82,0.36,-0.2093091,-0.2946967,0.0805849
0.84,0.36,-0.176445,-0.2741988,0.08388782
0.86,0.36,-0.141366,-0.2434213,0.08619317
0.88,0.36,-0.1064587,-0.2044346,0.08750032
0.9,0.36,-0.07419224,-0.1604937,0.08793844
0.92,0.36,-0.04667394,-0.1155533,0.0877275
0.94,0.36,-0.02531216,-0.07367593,0.08712025
0.96,0.36,-0.01067317,-0.03854194,0.08634816
0.98,0.36,-0.002535835,-0.01320537,0.08558777
1,0.36,0,0,0.08504136
0,0.38,0,0,0.09717733
0.02,0.38,-0.002699501,0.0554001,0.0966673
0.04,0.38,-0.00962482,0.09721857,0.09615122
0.06,0.38,-0.01964135,0.1282559,0.09562371
0.08,0.38,-0.03178741,0.1516464,0.09496518
0.1,0.38,-0.04535959,0.1700799,0.09408194
0.12,0.38,-0.05987412,0.1854599,0.09290433
0.14,0.38,-0.07500334,0.1988542,0.09138007
0.16,0.38,-0.09050956,0.2106467,0.08946947
0.18,0.38,-0.1061936,0.2207702,0.08714452
0.2,0.38,-0.1218637,0.2289259,0.08439049
0.22,0.38,-0.1373231,0.2347427,0.08120888
0.24,0.38,-0.1523692,0.2378739,0.07762003
0.26,0.38,-0.1667997,0.2380479,0.07366467
0.28,0.38,-0.180424,0.2350932,0.0694039
0.3,0.38,-0.1930746,0.2289484,0.06491721
0.32,0.38,-0.20462,0.2196646,0.06029874
0.34,0.38,-0.214975,0.207399,0.05565207
0.36,0.38,-0.2241069,0.1923998,0.05108414
0.38,0.38,-0.2320374,0.1749841,0.04669908
0.4,0.38,-0.2388386,0.1555098,0.04259273
0.42,0.38,-0.2446247,0.1343455,0.03884868
0.44,0.38,-0.2495411,0.1118438,0.03553586
0.46,0.38,-0.2537518,0.08831779,0.03270807
0.48,0.38,-0.2574276,0.06402636,0.03040485
0.5,0.38,-0.260736,0.03916536,0.02865358
0.52,0.38,-0.2638329,0.01386606,0.02747209
0.54,0.38,-0.2668548,-0.01180193,0.02687156
0.56,0.38,-0.2699132,-0.03782315,0.02685924
0.58,0.38,-0.2730857,-0.0642259,0.02744093
0.6,0.38,-0.2764044,-0.09106689,0.0286227
0.62,0.38,-0.2798391,-0.1184089,0.03041189
0.64,0.38,-0.2832717,-0.1462877,0.0328168
0.66,0.38,-0.2864633,-0.1746616,0.03584441
0.68,0.38,-0.2890158,-0.20334,0.03949544
0.7,0.38,-0.290335,-0.2318882,0.04375569
0.72,0.38,-0.2896096,-0.2595167,0.04858308
0.74,0.38,-0.2858285,-0.2849765,0.0538909
0.76,0.38,-0.2778638,-0.3065033,0.05953036
0.78,0.38,-0.2646399,-0.3218724,0.06527873
0.8,0.38,-0.2453907,-0.3286275,0.07084284
0.82,0.38,-0.2199619,-0.3245113,0.07588742
0.84,0.38,-0.1890675,-0.3080492,0.08009098
0.86,0.38,-0.1543813,-0.2791298,0.08321758
0.88,0.38,-0.118372,-0.2393636,0.08517862
0.9,0.38,-0.08388495,-0.1920324,0.08605585
0.92,0.38,-0.05358941,-0.1416032,0.08607224
0.94,0.38,-0.02948229,-0.09297663,0.08552356
0.96,0.38,-0.01260659,-0.05075754,0.08470158
0.98,0.38,-0.003039417,-0.01880133,0.08383788
1,0.38,0,0,0.08319137
0,0.4,0,0,0.09513746
0.02,0.4,-0.002482787,0.0602184,0.09466338
0.04,0.4,-0.008929214,0.1056146,0.09415956
0.06,0.4,-0.01835933,0.1391902,0.09360947
0.08,0.4,-0.02988725,0.1643085,0.0928929
0.1,0.4,-0.04282449,0.1838824,0.09191551
0.12,0.4,-0.05667124,0.1999972,0.09060719
0.14,0.4,-0.07107526,0.2138421,0.0889153
0.16,0.4,-0.0857779,0.2258651,0.08680034
0.18,0.4,-0.1005667,0.2360225,0.0842355
0.2,0.4,-0.1152441,0.2440173,0.08120884
0.22,0.4,-0.1296137,0.2494738,0.07772662
0.24,0.4,-0.1434779,0.2520442,0.07381605
0.26,0.4,-0.1566449,0.2514649,0.06952666
0.28,0.4,-0.1689392,0.247584,0.06492964
0.3,0.4,-0.1802142,0.240373,0.06011514
0.32,0.4,-0.1903639,0.2299267,0.05518745
0.34,0.4,-0.1993317,0.2164537,0.05025873
0.36,0.4,-0.207115,0.200257,0.04544214
0.38,0.4,-0.2137639,0.1817055,0.04084507
0.4,0.4,-0.2193749,0.1612018,0.03656365
0.42,0.4,-0.2240811,0.1391485,0.03267898
0.44,0.4,-0.2280398,0.1159197,0.02925536
0.46,0.4,-0.2314205,0.09183817,0.02634051
0.48,0.4,-0.2343946,0.06716199,0.02396717
0.5,0.4,-0.2371265,0.04207815,0.02215575
0.52,0.4,-0.2397684,0.01670293,0.02091745
0.54,0.4,-0.2424566,-0.008913814,0.02025747
0.56,0.4,-0.2453083,-0.03478124,0.02017796
0.58,0.4,-0.2484185,-0.06095963,0.0206807
0.6,0.4,-0.2518525,-0.08754948,0.02176927
0.62,0.4,-0.2556328,-0.1146765,0.02345065
0.64,0.4,-0.2597181,-0.1424676,0.02573589
0.66,0.4,-0.2639692,-0.1710107,0.02863936
0.68,0.4,-0.268106,-0.2002893,0.03217568
0.7,0.4,-0.2716547,-0.2300863,0.03635298
0.72,0.4,-0.273899,-0.2598538,0.04116118
0.74,0.4,-0.2738561,-0.2885627,0.0465542
0.76,0.4,-0.2703077,-0.31457,0.05242737
0.78,0.4,-0.2619251,-0.3355705,0.05859462
0.8,0.4,-0.247512,-0.348727,0.06477611
